cusip,security_name,state,principal_amount,coupon_pct,maturity_date,dated_date,closing_date,interest_rate_current,rate_type,source_of_repayment,rating_fitch,rating_kbra,rating_moodys,rating_sp,liquidity_facility,provider_identity,remarketing_agent,num_trades,num_rate_resets,num_disclosures,emma_url,crawl_timestamp
AAD05C51BA6914D61ADB18C0F42BCD62D,IOWA FINANCE AUTHORITY / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (HOMELAND ENERGY SOLUTIONS LLC PROJECT) SERIES 2025,IA,30000000,2.21,07/01/2058,07/31/2025,07/31/2025,2.21,,,,,,,,,,1,10,1,https://emma.msrb.org/Security/Details/AAD05C51BA6914D61ADB18C0F42BCD62D,2026-02-07T01:35:11.141695+00:00
A59A7F22DF72E708C3BA91C2167FF477A,"PENNSYLVANIA ECONOMIC DEVELOPMENT FINANCING AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (REPUBLIC SERVICES, INC. PROJECT) SERIES 2019B, SERIES 2019B-2,",PA,30000000,3.25 %,04/01/2049,12/09/2021,12/09/2021,,,,,,,,,,,100,0,33,https://emma.msrb.org/Security/Details/A59A7F22DF72E708C3BA91C2167FF477A,2026-02-07T01:37:33.814229+00:00
ACDADC87F820533B35D75B8C66AB84177,"ANGELINA AND NECHES RIVER AUTHORITY INDUSTRIAL DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL AND WASTEWATER TREATMENT FACILITIES REVENUE BONDS (JEFFERSON ENTERPRISE ENERGY, LLC PROJECT) SERIES 2021B-1",TX,30000000,12 %,12/01/2045,06/11/2021,03/03/2022,,,,,,,,,,,1,0,15,https://emma.msrb.org/Security/Details/ACDADC87F820533B35D75B8C66AB84177,2026-02-07T01:41:30.605960+00:00
A18BCD43DD71D72F5755E26EBDE23C2EE,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2018",TX,30000000,4 %,11/01/2048,11/29/2018,07/01/2025,,,,,,,,,,,6,0,36,https://emma.msrb.org/Security/Details/A18BCD43DD71D72F5755E26EBDE23C2EE,2026-02-07T01:42:01.714558+00:00
ADA721342B9778FFAE1D8384838E62A34,VIRGINIA SMALL BUSINESS FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (TOTAL FIBER RECOVERY CHESAPEAKE PROJECT) SERIES 2022,VA,30000000,6.5 %,06/01/2029,06/10/2022,06/10/2022,,,,,,,,,,,6,0,11,https://emma.msrb.org/Security/Details/ADA721342B9778FFAE1D8384838E62A34,2026-02-07T01:44:30.416914+00:00
ADD8016353398BBAA540563FB19F00A95,"PEMBINA COUNTY, NORTH DAKOTA / TAX-EXEMPT ADJUSTABLE MODE, SOLID WASTE DISPOSAL REVENUE BONDS,(AMERICAN CRYSTAL SUGAR COMPANY PROJECT) SERIES 2025",ND,29500000,2.4,10/01/2055,10/30/2025,10/30/2025,2.4,,,,,,,,,,2,10,5,https://emma.msrb.org/Security/Details/ADD8016353398BBAA540563FB19F00A95,2026-02-07T01:44:54.538369+00:00
A4EAC2259692DCD8C1033594361619AE3,"FINANCE AUTHORITY OF MAINE / SOLID WASTE DISPOSAL REVENUE BONDS (CASELLA WASTE SYSTEMS, INC. PROJECT) SERIES 2015R-3",ME,29000000,5 %,08/01/2035,08/27/2015,08/01/2025,,,,,,,,,,,27,0,5,https://emma.msrb.org/Security/Details/A4EAC2259692DCD8C1033594361619AE3,2026-02-07T01:45:18.325271+00:00
A7DED79C4314812312029302BB7627C03,"MEADE COUNTY, KANSAS / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (HIGH PLAINS PONDEROSA DAIRY, LLC), SERIES 2023",KS,27000000,2.4,07/01/2053,07/12/2023,07/12/2023,2.4,,,,,,,,,,2,10,8,https://emma.msrb.org/Security/Details/A7DED79C4314812312029302BB7627C03,2026-02-07T01:45:43.152504+00:00
A7A8998E3D7BE014EB8E767CDAD300EA0,"HILLSBOROUGH COUNTY, FLORIDA / SOLID WASTE AND RESOURCE RECOVERY REVENUE BONDS, SERIES 2025A (AMT)",FL,26930000,5.25 %,09/01/2054,02/12/2025,02/12/2025,,,,,,,,,,,66,0,1,https://emma.msrb.org/Security/Details/A7A8998E3D7BE014EB8E767CDAD300EA0,2026-02-07T01:46:08.746349+00:00
A08477AD72724CD852C7AE238E7A7D8FA,INDUSTRIAL DEVELOPMENT AUTHORITY OF AMELIA COUNTY VIRGINIA / SOLID WASTE DISPOSAL REVENUE AND REFUNDING BONDS (WASTE MANAGEMENT INC. PROJECT) SERIES 2002,VA,26800000,1.45 %,04/01/2027,04/30/2002,04/01/2021,,,,,,,,,,,100,0,43,https://emma.msrb.org/Security/Details/A08477AD72724CD852C7AE238E7A7D8FA,2026-02-07T01:48:38.587723+00:00
ACC47556D388937C33743CE429C52AEBD,"GRAND FORKS COUNTY, NORTH DAKOTA / SOLID WASTE DISPOSAL FACILITY REVENUE BONDS (RED RIVER BIOREFINERY, LLC PROJECT), SENIOR SERIES 2021A (GREEN BONDS)",ND,26610000,6.625 %,12/15/2031,06/02/2021,06/02/2021,,,,,,,,,,,19,0,12,https://emma.msrb.org/Security/Details/ACC47556D388937C33743CE429C52AEBD,2026-02-07T01:49:16.453510+00:00
AF8B8A0B39FCF54106F5A1C735C9640FF,"MIAMI-DADE COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. OF FLORIDA PROJECT) SERIES 2007",FL,25000000,3.35 %,09/01/2027,09/12/2007,11/01/2024,,,,,,,,,,,100,0,44,https://emma.msrb.org/Security/Details/AF8B8A0B39FCF54106F5A1C735C9640FF,2026-02-07T01:49:41.773549+00:00
A3869F2813F78B2B54B57875C7E80FBD6,"PAWNEE COUNTY, KANSAS / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS, SERIES 2025 (ILS FEEDERS PROJECT)",KS,25000000,2.4,08/01/2055,08/28/2025,08/28/2025,2.4,,,,,,,,,,2,10,5,https://emma.msrb.org/Security/Details/A3869F2813F78B2B54B57875C7E80FBD6,2026-02-07T01:50:19.420240+00:00
ACA94C81D0155B13A659BB4A03339249F,"LOUISIANA PUBLIC FACILITIES AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE PRO USA, INC. PROJECT) SERIES 2023 R-2",LA,25000000,6.5 %,10/01/2053,11/28/2023,11/28/2023,,,,,,,,,,,12,0,30,https://emma.msrb.org/Security/Details/ACA94C81D0155B13A659BB4A03339249F,2026-02-07T01:50:42.767126+00:00
A7DBE5F652587DD7E56FDB8D2EDA7A051,NEW YORK ST ENVIRONMENTAL FACS CORP SOLID WASTE DISP REV / REF BDS WASTE MANAGEMENT INC 2012,NY,25000000,1.1 %,05/01/2030,05/01/2012,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A7DBE5F652587DD7E56FDB8D2EDA7A051,2026-02-07T01:51:08.969744+00:00
A19A093C21B596A8BC31D5DEAF59BD524,"SOUTH DAKOTA ECONOMIC DEVELOPMENT FINANCE AUTHORITY / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (RIVERVIEW, LLP WASHINGTON DAIRY PROJECT), SERIES 2023",SD,25000000,2.4,11/01/2053,10/24/2023,10/24/2023,2.4,,,,,,,,,,2,10,11,https://emma.msrb.org/Security/Details/A19A093C21B596A8BC31D5DEAF59BD524,2026-02-07T01:51:31.837138+00:00
A186FF2EC95B5CED317CF652617622C1C,"PORT OF CORPUS CHRISTI AUTHORITY, NUECES COUNTY, TEXAS / SOLID WASTE DISPOSAL REVENUE BONDS (FLINT HILLS RESOURCES, LLP PROJECT), SERIES 2005",TX,25000000,3.2,01/01/2030,03/31/2005,05/02/2022,3.2,,,,,,,,,,98,10,7,https://emma.msrb.org/Security/Details/A186FF2EC95B5CED317CF652617622C1C,2026-02-07T01:51:57.364962+00:00
AB86D4B7A7015CC2DFBCF4EBA136F2009,"VERMONT ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (CASELLA WASTE SYSTEMS, INC. PROJECT) SERIES 2022A-2",VT,25000000,4.375 %,06/01/2052,03/11/2025,03/11/2025,,,,,,,,,,,26,0,9,https://emma.msrb.org/Security/Details/AB86D4B7A7015CC2DFBCF4EBA136F2009,2026-02-07T01:54:26.416088+00:00
AA238B6DEAF74F10FCEE690238FA85237,"MIAMI-DADE COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS, (WASTE MANAGEMENT, INC. PROJECT)SERIES 2018A",FL,23000000,4 %,11/01/2033,11/30/2018,07/01/2025,,,,,,,,,,,78,0,34,https://emma.msrb.org/Security/Details/AA238B6DEAF74F10FCEE690238FA85237,2026-02-07T01:54:50.754546+00:00
A30D2B596C67461BD2FA9D6CC5CB3F492,WASHINGTON ECONOMIC DEVELOPMENT FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS(RECOLOGY INC. PROJECT) 2025A,WA,23000000,2.3,11/01/2035,10/07/2025,10/07/2025,2.3,,,,,,,,,,2,10,7,https://emma.msrb.org/Security/Details/A30D2B596C67461BD2FA9D6CC5CB3F492,2026-02-07T01:55:23.966693+00:00
A1707659789C028EAB2782909952BF74E,"SOUTH DAKOTA ECONOMIC DEVELOPMENT FINANCE AUTHORITY / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (RIVERVIEW, LLP CLARK COUNTY PROJECT), SERIES 2021",SD,22500000,2.4,11/01/2051,11/04/2021,11/04/2021,2.4,,,,,,,,,,9,10,13,https://emma.msrb.org/Security/Details/A1707659789C028EAB2782909952BF74E,2026-02-07T01:57:48.920939+00:00
A9A14595DC8D1BE474E9D81F088F463ED,"SOUTH DAKOTA ECONOMIC DEVELOPMENT FINANCE AUTHORITY / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (RIVERVIEW, LLP PROJECT), SERIES 2021",SD,22500000,2.4,03/01/2051,03/16/2021,03/16/2021,2.4,,,,,,,,,,1,10,14,https://emma.msrb.org/Security/Details/A9A14595DC8D1BE474E9D81F088F463ED,2026-02-07T01:58:16.086954+00:00
AD907F8DEEED808699232423A431EB679,"ANGELINA AND NECHES RIVER AUTHORITY INDUSTRIAL DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL AND WASTEWATER TREATMENT FACILITIES REVENUE BONDS (JEFFERSON ENTERPRISE ENERGY, LLC PROJECT) SERIES 2020",TX,22000000,7.5 %,12/01/2045,12/18/2020,12/18/2020,,,,,,,,,,,37,0,69,https://emma.msrb.org/Security/Details/AD907F8DEEED808699232423A431EB679,2026-02-07T02:00:41.267953+00:00
A24181905FD91FFAFA0B1E804A2769322,MINI-CASSIA COMMERCE AUTHORITY SOLID WASTE DISPOSAL REVENUE BONDS (SUNTADO LLC PROJECT) SERIES 2024 / MINI-CASSIA COMMERCE AUTHORITY SOLID WASTE DISPOSAL REVENUE BONDS (SUNTADO LLC PROJECT) SERIES 2024,ID,21000000,2.21,04/01/2054,04/23/2024,04/23/2024,2.21,,,,,,,,,,1,10,6,https://emma.msrb.org/Security/Details/A24181905FD91FFAFA0B1E804A2769322,2026-02-07T02:01:18.064545+00:00
A17C2C405AEB576809B2122AA29F98C0A,"MINNESOTA AGRICULTURAL AND ECONOMIC DEVELOPMENT BOARD / SOLID WASTE DISPOSAL REVENUE BONDS (SPECTRO ALLOYS PROJECT), SERIES 2024",MN,20955000,2.4,05/01/2045,05/07/2024,09/24/2025,2.4,,,,,,,,,,4,10,12,https://emma.msrb.org/Security/Details/A17C2C405AEB576809B2122AA29F98C0A,2026-02-07T02:01:44.644022+00:00
A2BFDED25C5A84C7EAFCCD27F4E26CED2,"MIAMI-DADE COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. OF FLORIDA PROJECT) SERIES 2011",FL,20000000,3.45 %,11/01/2041,11/01/2011,11/03/2025,,,,,,,,,,,98,0,43,https://emma.msrb.org/Security/Details/A2BFDED25C5A84C7EAFCCD27F4E26CED2,2026-02-07T02:02:10.088366+00:00
A836FAED0EFFE06CC22B5C037FC11392C,"CITY OF FALMOUTH, KENTUCKY / SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS (TEXAS BLUEGRASS BIOFUELS, LLC PROJECT) SERIES 2020",KY,20000000,8.5 %,06/01/2040,05/29/2020,05/29/2020,,,,,,,,,,,39,0,69,https://emma.msrb.org/Security/Details/A836FAED0EFFE06CC22B5C037FC11392C,2026-02-07T02:02:45.801533+00:00
AD6CC457E022F17BC6BE79B2FDCC39188,"NORMAN COUNTY, MINNESOTA / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (RIVERVIEW, LLP PROJECT), SERIES 2022",MN,20000000,2.4,05/01/2052,05/10/2022,05/10/2022,2.4,,,,,,,,,,1,10,11,https://emma.msrb.org/Security/Details/AD6CC457E022F17BC6BE79B2FDCC39188,2026-02-07T02:03:18.401266+00:00
A725C5DBCE6DD540E2E70EB832DC0B48F,"HAMILTON COUNTY, KANSAS / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (R.C. GEVEN FARMS, L.L.C. PROJECT), SERIES A 2024",KS,19700000,2.4,01/01/2054,01/24/2024,01/24/2024,2.4,,,,,,,,,,2,10,5,https://emma.msrb.org/Security/Details/A725C5DBCE6DD540E2E70EB832DC0B48F,2026-02-07T02:03:43.829876+00:00
A32031BA5E71E3CFEBD038B628920CD4F,"PORT OF CORPUS CHRISTI AUTHORITY OF NUECES COUNTY, TEXAS / SOLID WASTE DISPOSAL REVENUE BONDS (FLINT HILLS RESOURCES, LP PROJECT) SERIES 2003",TX,19500000,3.2,04/01/2028,04/09/2003,05/02/2022,3.2,,,,,,,,,,81,10,7,https://emma.msrb.org/Security/Details/A32031BA5E71E3CFEBD038B628920CD4F,2026-02-07T02:04:09.461642+00:00
A9F6D24C5EAD269454B8D1B3FA3B2AB33,"CALIFORNIA POLLUTION CONTROL FINANCING AUTHORITY / VARIABLE RATE DEMAND SOLID WAST DISPOSAL REVENUE BONDS (WASTE MANAGEMENT INC., PROJECT) SERIES 2001A",CA,19000000,4.25 %,07/01/2031,07/17/2001,07/01/2024,,,,,,,,,,,100,0,42,https://emma.msrb.org/Security/Details/A9F6D24C5EAD269454B8D1B3FA3B2AB33,2026-02-07T02:04:36.980468+00:00
A96DCF454B000D117DD4F9DA7702B3037,"CITY OF FORT WAYNE, INDIANA / ECONOMIC DEVELOPMENT SOLID WASTE FACILITY REVENUE BONDS (DO GOOD FOODS FORT WAYNE LLC PROJECT), SERIES 2022A-2",IN,18220000,10.75 %,12/01/2029,12/15/2022,12/15/2022,,,,,,,,,,,3,0,5,https://emma.msrb.org/Security/Details/A96DCF454B000D117DD4F9DA7702B3037,2026-02-07T02:07:15.379378+00:00
A6170DF1457D7E0A75FDD3FCFC4B387DC,"GRAND FORKS COUNTY, NORTH DAKOTA / SOLID WASTE DISPOSAL FACILITY REVENUE BONDS (RED RIVER BIOREFINERY, LLC PROJECT), SUBORDINATE SERIES 2021B (GREEN BONDS)",ND,18035000,9 %,06/15/2044,06/02/2021,06/02/2021,,,,,,,,,,,3,0,12,https://emma.msrb.org/Security/Details/A6170DF1457D7E0A75FDD3FCFC4B387DC,2026-02-07T02:07:38.787126+00:00
A5B0EE91BACAD6B2D7FD3C401351CF320,LEWISBURG TENN INDL DEV BRD SOLID WASTE DISP REV / REF BDS WASTE MANAGEMENT INC 2012,TN,18000000,1.1 %,07/02/2035,06/29/2012,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A5B0EE91BACAD6B2D7FD3C401351CF320,2026-02-07T02:08:02.786268+00:00
A860131C4851A79C198817F8C2AA668F4,"HILLSBOROUGH COUNTY, FLORIDA / SOLID WASTE AND RESOURCE RECOVERY REFUNDING REVENUE BONDS, SERIES 2025B (NON-AMT)",FL,17770000,5 %,09/01/2049,02/12/2025,02/12/2025,,,,,,,,,,,100,0,1,https://emma.msrb.org/Security/Details/A860131C4851A79C198817F8C2AA668F4,2026-02-07T02:08:25.201125+00:00
AE5A56E7F6CB229E7F44CE30B115DB684,"MISSISSIPPI BUSINESS FINANCE CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE PRO USA, INC. PROJECT), SERIES 2017",MS,17500000,5 %,02/01/2036,08/16/2017,08/01/2022,,,,,,,,,,,10,0,43,https://emma.msrb.org/Security/Details/AE5A56E7F6CB229E7F44CE30B115DB684,2026-02-07T02:10:57.731221+00:00
AE3C05513FE1DD9E29B3975B287B35A12,"PENNSYLVANIA ECONOMIC DEVELOPMENT FINANCING AUTHORITY / SOLID WASTE REFUNDING REVENUE BONDS (REPUBLIC SERVICES, INC. PROJECT) SERIES 2010 A (AMT) AND SERIES 2010 B (NON AMT)",PA,17500000,2.875 %,12/01/2030,10/01/2010,04/01/2020,,,,,,,,,,,100,0,34,https://emma.msrb.org/Security/Details/AE3C05513FE1DD9E29B3975B287B35A12,2026-02-07T02:11:24.643514+00:00
AC7F79FBD01A6E947CDE7E718F69319DB,"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE COUNTY OF YAVAPAI / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2003 A-2",AZ,17420000,4.25 %,03/01/2028,03/04/2003,07/01/2024,,,,,,,,,,,100,0,44,https://emma.msrb.org/Security/Details/AC7F79FBD01A6E947CDE7E718F69319DB,2026-02-07T02:15:21.911884+00:00
A1B9E8B3E4D4C9F1AC601A7E79D844DF3,"SOUTH DAKOTA ECONOMIC DEVELOPMENT FINANCE AUTHORITY / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (PLAINVIEW DAIRY, LLC PROJECT), SERIES 2025",SD,16750000,2.4,07/01/2055,07/09/2025,07/09/2025,2.4,,,,,,,,,,2,10,6,https://emma.msrb.org/Security/Details/A1B9E8B3E4D4C9F1AC601A7E79D844DF3,2026-02-07T02:17:59.834977+00:00
A4424DD08E4761C15045982078DBA6E37,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,16275000,5 %,02/01/2038,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/A4424DD08E4761C15045982078DBA6E37,2026-02-07T02:18:24.163890+00:00
A4E2236F0E14C8B34C2B8B68E3EA5BAA6,"OKEECHOBEE COUNTY, FLORIDA / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC./OKEECHOBEE LANDFILL PROJECT) SERIES 2004A",FL,15970000,3.8 %,07/01/2039,07/20/2004,07/01/2021,,,,,,,,,,,100,0,39,https://emma.msrb.org/Security/Details/A4E2236F0E14C8B34C2B8B68E3EA5BAA6,2026-02-07T02:21:07.912668+00:00
A3C034C24882F8F83E6E4C31432E4978C,"BREVARD COUNTY, FLORIDA / SOLID WASTE MANAGEMENT SYSTEM REVENUE BONDS, SERIES 2023",FL,15720000,5.5 %,09/01/2053,09/21/2023,09/21/2023,,,,,,,,,,,100,0,11,https://emma.msrb.org/Security/Details/A3C034C24882F8F83E6E4C31432E4978C,2026-02-07T02:21:44.222778+00:00
A9748C1BEEF7DBC37A75D01A6E3950620,"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE COUNTY OF MARICOPA / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2001",AZ,15580000,4.25 %,12/01/2031,12/06/2001,07/01/2024,,,,,,,,,,,100,0,41,https://emma.msrb.org/Security/Details/A9748C1BEEF7DBC37A75D01A6E3950620,2026-02-07T02:24:19.996175+00:00
A335DE423758D562FA452103E2AFD5041,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,15500000,5 %,02/01/2037,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/A335DE423758D562FA452103E2AFD5041,2026-02-07T02:24:56.074345+00:00
AA2FF75F60A865F2FFBCAAB288A8033A7,"CALIFORNIA POLLUTION CONTROL FINANCING AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2002C",CA,15000000,4.25 %,12/01/2027,12/01/2002,07/01/2024,,,,,,,,,,,91,0,41,https://emma.msrb.org/Security/Details/AA2FF75F60A865F2FFBCAAB288A8033A7,2026-02-07T02:27:40.598154+00:00
ABE0C286DA52AF30916589CF725651BFA,"MASSACHUSETTS DEVELOPMENT FINANCE AGENCY / SOLID WASTE DISPOSAL REVENUE BONDS, WASTE MANAGEMENT INC PROJECT, SERIES 2002",MA,15000000,1.25 %,05/01/2027,05/29/2002,05/03/2021,,,,,,,,,,,69,0,41,https://emma.msrb.org/Security/Details/ABE0C286DA52AF30916589CF725651BFA,2026-02-07T02:28:18.845880+00:00
A2F4CDF07033C58111779F49ACC9EAE71,"GILLIAM COUNTY, OREGON / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS, (WASTE MANAGEMENT, INC. PROJECT) SERIES 2003A",OR,15000000,4.25 %,07/01/2038,09/26/2003,05/01/2023,,,,,,,,,,,71,0,44,https://emma.msrb.org/Security/Details/A2F4CDF07033C58111779F49ACC9EAE71,2026-02-07T02:28:52.414284+00:00
AF59414CAE956AD6CBF6DEA484219A060,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,14765000,5 %,02/01/2036,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/AF59414CAE956AD6CBF6DEA484219A060,2026-02-07T02:29:27.504676+00:00
AE06E87C3251F65041DC822B4AB1319A8,SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (LAST STEP RECYCLING PROJECT) TAX-EXEMPT (AMT) SERIES 2021A (GREEN BONDS),SC,14615000,6.25 %,06/01/2040,06/22/2021,06/22/2021,,,,,,,,,,,25,0,131,https://emma.msrb.org/Security/Details/AE06E87C3251F65041DC822B4AB1319A8,2026-02-07T02:32:16.881368+00:00
A86138A56A5767A98278BD341DE541ABE,"NATIONAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2019A-4",NH,14350000,4 %,08/01/2038,07/01/2019,07/01/2025,,,,,,,,,,,16,0,29,https://emma.msrb.org/Security/Details/A86138A56A5767A98278BD341DE541ABE,2026-02-07T02:32:57.796864+00:00
AB73C500421120D9B08E7854266E015E4,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,14060000,5 %,02/01/2035,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/AB73C500421120D9B08E7854266E015E4,2026-02-07T02:33:30.344089+00:00
AB68B92B98AE094D390CE575C5B5D2D7C,"MISSISSIPPI BUSINESS FINANCE CORPORATION / SOLID WASTE DISPOSAL FACILITIES REVENUE REFUNDING BONDS, SERIES 1998 (MISSISSIPPI POWER COMPANY PROJECT)",MS,13520000,3,05/01/2028,05/12/1998,05/21/2020,03/28/2025,,,,,,,,,,100,13,18,https://emma.msrb.org/Security/Details/AB68B92B98AE094D390CE575C5B5D2D7C,2026-02-07T02:36:17.316176+00:00
A2050C75A1DBA10802269D2A21B6FBEC0,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,13390000,5 %,02/01/2034,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/A2050C75A1DBA10802269D2A21B6FBEC0,2026-02-07T02:38:48.800429+00:00
A57F97492AE7B2E33A090A6648D0D8C24,"WESTERN PLACER WASTE MANAGEMENT AUTHORITY / SOLID WASTE REVENUE BONDS, SERIES 2022A (MATERIALS RECOVERY FACILITY) (GREEN BONDS)",CA,13300000,4 %,06/01/2042,09/06/2022,09/06/2022,,,,,,,,,,,12,0,15,https://emma.msrb.org/Security/Details/A57F97492AE7B2E33A090A6648D0D8C24,2026-02-07T02:39:32.977884+00:00
AFAA37539E454FC62548F7AB91185ADF4,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,12755000,5 %,02/01/2033,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/AFAA37539E454FC62548F7AB91185ADF4,2026-02-07T02:39:59.610820+00:00
AF5C6F38829F1E97A63E5A4479FD701D1,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,12145000,5 %,02/01/2032,07/26/2023,07/26/2023,,,,,,,,,,,54,0,60,https://emma.msrb.org/Security/Details/AF5C6F38829F1E97A63E5A4479FD701D1,2026-02-07T02:42:44.012089+00:00
AF15152CAFBB630565786E48D29827D37,"BREVARD COUNTY, FLORIDA / SOLID WASTE MANAGEMENT SYSTEM REVENUE BONDS, SERIES 2023",FL,12030000,5.5 %,09/01/2048,09/21/2023,09/21/2023,,,,,,,,,,,1,0,11,https://emma.msrb.org/Security/Details/AF15152CAFBB630565786E48D29827D37,2026-02-07T02:45:25.299892+00:00
A1921B5FD85B3FC3C29516691B0DA83D8,"PORT OF CORPUS CHRISTI AUTHORITY OF NUECES COUNTY, TEXAS / SOLID WASTE DISPOSAL REVENUE BONDS (FLINT HILLS RESOURCES, LP— WEST PLANT PRO JECT) SERIES 2002B",TX,11700000,3.1,07/01/2029,10/01/2002,05/02/2022,3.1,,,,,,,,,,27,10,7,https://emma.msrb.org/Security/Details/A1921B5FD85B3FC3C29516691B0DA83D8,2026-02-07T02:47:56.227338+00:00
A818C9C62F05041B3BD6248130DF93D5E,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,11565000,5 %,02/01/2031,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/A818C9C62F05041B3BD6248130DF93D5E,2026-02-07T02:48:21.638948+00:00
A6C22D1EA04F3813C63521582C88BD1C0,"UNION COUNTY IMPROVEMENT AUTHORITY / SOLID WASTE DISPOSAL SUBORDINATED REVENUE BONDS (ARIES LINDEN, LLC PROJECT) SERIES 2021 (AMT) (GREEN BONDS)",NJ,11500000,8.5 %,06/01/2041,04/23/2021,04/23/2021,,,,,,,,,,,1,0,103,https://emma.msrb.org/Security/Details/A6C22D1EA04F3813C63521582C88BD1C0,2026-02-07T02:51:07.337081+00:00
ACB6AEF3EE1168D45015BEDF9DA31BA27,"CITY OF LOS ANGELES, CALIFORNIA / SOLID WASTE RESOURCES REVENUE BONDS SERIES 2023-A",CA,11015000,5 %,02/01/2030,07/26/2023,07/26/2023,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/ACB6AEF3EE1168D45015BEDF9DA31BA27,2026-02-07T02:51:52.562765+00:00
