cusip,security_name,state,principal_amount,coupon_pct,maturity_date,dated_date,closing_date,interest_rate_current,rate_type,source_of_repayment,rating_fitch,rating_kbra,rating_moodys,rating_sp,liquidity_facility,provider_identity,remarketing_agent,num_trades,num_rate_resets,num_disclosures,emma_url,crawl_timestamp
AB7C6105A3F385E7C4CEC3E9F0357F7AD,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (MEMORIAL HERMANN HEALTH SYSTEM) SERIES 2024F (WEEKLY),TX,111015000,2.1,07/01/2054,06/27/2024,06/27/2024,02/13/2026,,,,,,,,,,100,37,58,https://emma.msrb.org/Security/Details/AB7C6105A3F385E7C4CEC3E9F0357F7AD,2026-02-19T21:20:38.202046+00:00
A9ADDC883CB83FB6754F95E29561CE3D0,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS SERIES 2024D,TX,111015000,2.05,07/01/2054,06/27/2024,06/27/2024,02/13/2026,,,,,,,,,,100,37,60,https://emma.msrb.org/Security/Details/A9ADDC883CB83FB6754F95E29561CE3D0,2026-02-19T21:22:50.954617+00:00
A81BED215418137026B9FC7E0ECC867BF,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS SERIES 2024E,TX,111015000,2.05,07/01/2054,06/27/2024,06/27/2024,02/13/2026,,,,,,,,,,100,37,60,https://emma.msrb.org/Security/Details/A81BED215418137026B9FC7E0ECC867BF,2026-02-19T21:24:41.471021+00:00
A5BF8DB6111F004D34187849F1F665FAB,"COLORADO HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2023A-2 (ADVENTHEALTH OBLIGATED GROUP)",CO,110915000,5 %,11/15/2057,07/12/2023,07/12/2023,,,,,,,,,,,100,0,68,https://emma.msrb.org/Security/Details/A5BF8DB6111F004D34187849F1F665FAB,2026-02-19T21:26:31.890601+00:00
A720909B93E0903B46B1622082C600391,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / TEXAS CHILDREN'S HOSPITAL PROJECT SERIES 2015-3,TX,110000000,2.4,10/01/2045,06/03/2015,03/22/2023,02/13/2026,,,,,,,,,,100,33,56,https://emma.msrb.org/Security/Details/A720909B93E0903B46B1622082C600391,2026-02-19T21:33:25.883717+00:00
AF284FCBC18821036E45ECD0CFA8980D1,"RHODE ISLAND HEALTH AND EDUCATIONAL BUILDING CORPORATION / HOSPITAL FINANCING REVENUE BONDS LIFESPAN OBLIGATED GROUP ISSUE, SERIES 2024",RI,109145000,5.25 %,05/15/2054,02/14/2024,02/14/2024,,,,,,,,,,,100,0,68,https://emma.msrb.org/Security/Details/AF284FCBC18821036E45ECD0CFA8980D1,2026-02-19T21:34:22.585240+00:00
AA951DF4F8D70730B0E70EF851B709D4F,"CITY OF COLBY, KANSAS / HOSPITAL LOAN ANTICIPATION REVENUE BONDS, SERIES 2024 (CITIZENS MEDICAL CENTER, INC. PROJECT)",KS,108249000,5.5 %,07/01/2026,04/09/2024,04/09/2024,,,,,,,,,,,35,0,48,https://emma.msrb.org/Security/Details/AA951DF4F8D70730B0E70EF851B709D4F,2026-02-19T21:35:33.465506+00:00
AF3FB40DEC0A379B6AE42ED58E50FB58F,"MASSACHUSETTS DEVELOPMENT FINANCE AGENCY / REVENUE BONDS, CHILDREN HOSPITAL ISSUE, SERIES U-1",MA,108000000,1.75,03/01/2048,02/08/2024,02/08/2024,02/03/2026,,,,,,,,,,100,11,22,https://emma.msrb.org/Security/Details/AF3FB40DEC0A379B6AE42ED58E50FB58F,2026-02-19T21:36:08.930661+00:00
AFEF4CF7DD4419F52D77D11635689F614,"MASSACHUSETTS DEVELOPMENT FINANCE AGENCY / REVENUE BONDS, CHILDREN HOSPITAL ISSUE, SERIES U-2",MA,108000000,1.75,03/01/2048,02/08/2024,02/08/2024,02/03/2026,,,,,,,,,,100,11,22,https://emma.msrb.org/Security/Details/AFEF4CF7DD4419F52D77D11635689F614,2026-02-19T21:37:00.613182+00:00
AA297BF132FCA30EAED70DB437662DE27,"COUNTY OF ALLEN, OHIO / HOSPITAL FACILITIES REVENUE BONDS SERIES 2022B-1",OH,107270000,5 %,10/01/2049,09/29/2022,09/29/2022,,,,,,,,,,,94,0,95,https://emma.msrb.org/Security/Details/AA297BF132FCA30EAED70DB437662DE27,2026-02-19T21:37:46.237541+00:00
AC113B65FB27F8F199053CD1CF87813CB,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (TAMPA GENERAL HOSPITAL PROJECT), SERIES 2020A",FL,106360000,4 %,08/01/2055,10/29/2020,10/29/2020,,,,,,,,,,,100,0,42,https://emma.msrb.org/Security/Details/AC113B65FB27F8F199053CD1CF87813CB,2026-02-19T21:38:36.999865+00:00
AB05D87C438AD96BA1FB89B9CAC3940AA,NEW HOPE CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (CHILDREN'S HEALTH SYSTEM OF TEXAS) SERIES 2025A,TX,106190000,5 %,08/15/2052,09/04/2025,09/04/2025,,,,,,,,,,,100,0,19,https://emma.msrb.org/Security/Details/AB05D87C438AD96BA1FB89B9CAC3940AA,2026-02-19T21:39:16.618752+00:00
AF5549D455ECB876EF76955E253FACB71,"COUNTY OF ALLEN, OHIO / HOSPITAL FACILITIES REVENUE BONDS SERIES 2022B-2",OH,106050000,5 %,10/01/2051,09/29/2022,09/29/2022,,,,,,,,,,,100,0,95,https://emma.msrb.org/Security/Details/AF5549D455ECB876EF76955E253FACB71,2026-02-19T21:40:04.574655+00:00
A15129B4A50F7E5D76F7F464596124F3D,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (MEMORIAL HERMANN HEALTH SYSTEM) 2024B,TX,103910000,5 %,07/01/2034,06/27/2024,06/27/2024,,,,,,,,,,,100,0,58,https://emma.msrb.org/Security/Details/A15129B4A50F7E5D76F7F464596124F3D,2026-02-19T21:40:52.414596+00:00
A7287C1C28547802D41516A0D124CD064,ST. JOHNS COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / REVENUE BONDS (FLAGLER HEALTH) TAXABLE SERIES 2020A,FL,102385000,3.8 %,10/01/2050,09/01/2020,09/01/2020,,,,,,,,,,,100,0,45,https://emma.msrb.org/Security/Details/A7287C1C28547802D41516A0D124CD064,2026-02-19T21:42:52.028194+00:00
A93E2303741AE5CF7CE31229D6435804E,"COLORADO HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2024A (ADVENTHEALTH OBLIGATED GROUP)",CO,100000000,5 %,11/15/2059,06/20/2024,06/20/2024,,,,,,,,,,,100,0,56,https://emma.msrb.org/Security/Details/A93E2303741AE5CF7CE31229D6435804E,2026-02-19T21:44:49.324821+00:00
A12B99EC4B8973302E8CC03B895466F4F,DISTRICT OF COLUMBIA / REVENUE BONDS (CHILDREN'S HOSPITAL OBLIGATED GROUP ISSUE) SERIES 2025,DC,100000000,2.3,07/15/2049,11/26/2025,11/26/2025,2.3,,,,,,,,,,3,10,12,https://emma.msrb.org/Security/Details/A12B99EC4B8973302E8CC03B895466F4F,2026-02-19T21:45:40.667238+00:00
A9AEFF90CC2CE8A3ED389EE81555AF794,"HIGHLANDS COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2025C (ADVENTHEALTH OBLIGATED GROUP)",FL,100000000,1.75,11/15/2060,08/28/2025,08/28/2025,01/14/2026,,,,,,,,,,100,13,17,https://emma.msrb.org/Security/Details/A9AEFF90CC2CE8A3ED389EE81555AF794,2026-02-19T21:46:09.374522+00:00
ABB0956AA75BAAD9A856F3D76FB4BC3B6,"HIGHLANDS COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2025D (ADVENTHEALTH OBLIGATED GROUP)",FL,100000000,1.75,11/15/2060,08/28/2025,08/28/2025,01/14/2026,,,,,,,,,,100,13,17,https://emma.msrb.org/Security/Details/ABB0956AA75BAAD9A856F3D76FB4BC3B6,2026-02-19T21:46:45.186076+00:00
AD1322028033942A2E6E89F821F409345,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (TAMPA GENERAL HOSPITAL PROJECT), SERIES 2020A",FL,100000000,3.5 %,08/01/2055,10/29/2020,10/29/2020,,,,,,,,,,,100,0,53,https://emma.msrb.org/Security/Details/AD1322028033942A2E6E89F821F409345,2026-02-19T21:47:20.660733+00:00
A09FA7BDA99711699362609CE76F0B323,MICHIGAN FIN AUTH REV / HOSP BDS TRINITY HEALTH 2016MI-1,MI,100000000,3.07 %,03/01/2051,02/11/2016,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A09FA7BDA99711699362609CE76F0B323,2026-02-19T21:49:07.111790+00:00
A286A5D0FCB9052E10B6A25FE568CCD46,"MICHIGAN FINANCE AUTHORITY / HOSPITAL REVENUE BONDS (TRINITY HEALTH CREDIT GROUP), SERIES MI 2022A, (FIXED RATE MODE)",MI,100000000,2.75 %,12/01/2047,01/25/2022,01/25/2022,,,,,,,,,,,100,0,84,https://emma.msrb.org/Security/Details/A286A5D0FCB9052E10B6A25FE568CCD46,2026-02-19T21:49:44.909372+00:00
AF4774CAE134EBB9D8BCE5807AF7F07A1,"COUNTY OF ALLEN, OHIO / BON SECOURS MERCY HEALTH ADJUSTABLE RATE HOSPITAL FACILITIES REVENUE BONDS SERIES 2012B (CATHOLIC HEALTH PARTNERS)",OH,100000000,2.35,05/01/2036,05/10/2012,07/24/2024,02/13/2026,,,,,,,,,,100,106,107,https://emma.msrb.org/Security/Details/AF4774CAE134EBB9D8BCE5807AF7F07A1,2026-02-19T21:50:38.843305+00:00
A497E2B2AC4413C5AA6A422B9BEAEAA60,"COUNTY OF ALLEN, OHIO / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2025C (BON SECOURS MERCY HEALTH, INC.)",OH,100000000,2.18,11/01/2050,05/07/2025,05/07/2025,02/13/2026,,,,,,,,,,63,26,53,https://emma.msrb.org/Security/Details/A497E2B2AC4413C5AA6A422B9BEAEAA60,2026-02-19T21:51:33.330732+00:00
A6646603121899FAE73E52E4172B98F19,"COUNTY OF FRANKLIN, OHIO / VARIABLE RATE DEMAND HOSPITAL IMPROVEMENT REVENUE BONDS, SERIES 2025B (NATIONWIDE CHILDREN'S HOSPITAL) SERIES 2025B-2",OH,100000000,1.8,11/01/2065,12/04/2025,12/04/2025,1.8,,,,,,,,,,60,10,4,https://emma.msrb.org/Security/Details/A6646603121899FAE73E52E4172B98F19,2026-02-19T21:52:13.206539+00:00
A1FA992BB92792428B0E65C73CFCC983C,PHILADELPHIA AUTHORITY FOR INDUSTRIAL DEVELOPMENT / (THE CHILDREN’S HOSPITAL OF PHILADELPHIA PROJECT) HOSPITAL REVENUE BONDS SERIES B-1 OF 2024,PA,100000000,1.75,07/01/2054,10/24/2024,10/24/2024,1.75,,,,,,,,,,100,10,20,https://emma.msrb.org/Security/Details/A1FA992BB92792428B0E65C73CFCC983C,2026-02-19T21:52:42.589894+00:00
AB3E69B8A41E1AA6C4BEB1997C733A43D,PHILADELPHIA AUTHORITY FOR INDUSTRIAL DEVELOPMENT / (THE CHILDREN’S HOSPITAL OF PHILADELPHIA PROJECT) HOSPITAL REVENUE BONDS SERIES B-2 OF 2024,PA,100000000,1.75,07/01/2054,10/24/2024,10/24/2024,1.75,,,,,,,,,,100,10,13,https://emma.msrb.org/Security/Details/AB3E69B8A41E1AA6C4BEB1997C733A43D,2026-02-19T21:53:19.634613+00:00
AE5297747D4C4967FFD53FE519A863A69,NEW HOPE CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (CHILDREN'S HEALTH SYSTEM OF TEXAS) SERIES 2025C,TX,100000000,1.85,08/01/2055,09/04/2025,09/04/2025,1.85,,,,,,,,,,56,10,20,https://emma.msrb.org/Security/Details/AE5297747D4C4967FFD53FE519A863A69,2026-02-19T21:55:54.248167+00:00
A57320BA9F4E76903389261C7D14C617C,"UTAH COUNTY, UTAH / VARIABLE RATE HOSPITAL REVENUE BONDS, SERIES 2016C (IHC HEALTH SERVICES, INC.)",UT,100000000,2.5,05/15/2051,07/13/2016,08/01/2024,01/12/2026,,,,,,,,,,100,171,119,https://emma.msrb.org/Security/Details/A57320BA9F4E76903389261C7D14C617C,2026-02-19T21:56:35.732679+00:00
AA0BE63C225632E71CC4C595C0B79DCC2,WEST VIRGINIA HOSPITAL FINANCE AUTHORITY / HOSPITAL REFUNDING AND IMPROVEMENT REVENUE BONDS (VANDALIA HEALTH GROUP) SERIES 2023B,WV,100000000,6 %,09/01/2053,10/31/2023,10/31/2023,,,,,,,,,,,100,0,49,https://emma.msrb.org/Security/Details/AA0BE63C225632E71CC4C595C0B79DCC2,2026-02-19T21:57:34.295567+00:00
AA85E4EDA4082F7D60DA3791C9C40DFA2,WEST VIRGINIA HOSPITAL FINANCE AUTHORITY / HOSPITAL REVENUE IMPROVEMENT BONDS (WEST VIRGINIA UNIVERSITY HEALTH SYSTEM OBLIGATED GROUP) 2025 SERIES B (LONG-TERM RATE),WV,100000000,5 %,06/01/2055,07/10/2025,07/10/2025,,,,,,,,,,,100,0,31,https://emma.msrb.org/Security/Details/AA85E4EDA4082F7D60DA3791C9C40DFA2,2026-02-19T21:58:31.852176+00:00
A8279F6F219C70A6C516DB538C92AA7A2,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2025B (BON SECOURS MERCY HEALTH, INC.) LONG TERM MODE HOSPITAL FACILITIES REVENUE BONDS, SERIES 2025B-1 (BON SECOURS MERCY HEALTH, INC.)",SC,99640000,5 %,11/01/2055,05/07/2025,05/07/2025,,,,,,,,,,,77,0,49,https://emma.msrb.org/Security/Details/A8279F6F219C70A6C516DB538C92AA7A2,2026-02-19T21:59:19.390265+00:00
AC5D3DA49F3CC1C7F54FDFC936A3F5F07,INDIANA FINANCE AUTHORITY / HOSPITAL REVENUE BONDS (PARKVIEW HEALTH SYSTEM OBLIGATED GROUP) SERIES 2009D,IN,99590000,1.75,11/01/2039,08/27/2009,12/13/2023,02/17/2026,,,,,,,,,,100,260,150,https://emma.msrb.org/Security/Details/AC5D3DA49F3CC1C7F54FDFC936A3F5F07,2026-02-19T22:00:04.236854+00:00
A69D5C7706D4C48B5FF8BBE32690737A8,ORANGE COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS (ORLANDO HEALTH OBLIGATED GROUP) SERIES 2023A,FL,99315000,5 %,10/01/2053,02/02/2023,02/02/2023,,,,,,,,,,,100,0,53,https://emma.msrb.org/Security/Details/A69D5C7706D4C48B5FF8BBE32690737A8,2026-02-19T22:01:15.169522+00:00
ABC4B336C8B266BC392FB46447E24A377,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (MEMORIAL HERMANN HEALTH SYSTEM) 2024B,TX,98845000,5 %,07/01/2031,06/27/2024,06/27/2024,,,,,,,,,,,100,0,58,https://emma.msrb.org/Security/Details/ABC4B336C8B266BC392FB46447E24A377,2026-02-19T22:01:53.753046+00:00
A5C0267DEA902BA6507C6D7EAF33F496A,"MIAMI-DADE COUNTY HEALTH FACILITIES AUTHORITY / REVENUE AND REVENUE REFUNDING BONDS, SERIES 2021A",FL,98810000,4 %,08/01/2051,11/10/2021,11/10/2021,,,,,,,,,,,100,0,33,https://emma.msrb.org/Security/Details/A5C0267DEA902BA6507C6D7EAF33F496A,2026-02-19T22:05:22.193371+00:00
AABAD4000B2C697DB5FD0E75A81912134,MICHIGAN FINANCE AUTHORITY / HOSPITAL REVENUE REFUNDING BONDS (COREWELL HEALTH) SERIES 2025D (WEEKLY MODE),MI,98165000,2.09,01/15/2055,05/07/2025,05/07/2025,2.09,,,,,,,,,,32,10,16,https://emma.msrb.org/Security/Details/AABAD4000B2C697DB5FD0E75A81912134,2026-02-19T22:06:56.978513+00:00
AEBA61472E6BE050B8A783658C6A5CB45,TARRANT COUNTY CULTURAL EDUCATIONAL FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE REFUNDING BONDS (BAYLOR SCOTT & WHITE HEALTH PROJECT) SERIES 2024A (DAILY),TX,96970000,1.45,11/15/2050,12/04/2024,12/04/2024,02/18/2026,,,,,,,,,,100,25,48,https://emma.msrb.org/Security/Details/AEBA61472E6BE050B8A783658C6A5CB45,2026-02-19T22:07:33.084555+00:00
A16E9062B84A54CA9D38E8EFCCA6F59A8,"CITY OF ALBANY CAPITAL RESOURCE CORPORATION / TAX-EXEMPT REVENUE BONDS (ALBANY MEDICAL CENTER HOSPITAL PROJECT), SERIES 2025A",NY,96755000,5.25 %,05/01/2050,10/30/2025,10/30/2025,,,,,,,,,,,100,0,2,https://emma.msrb.org/Security/Details/A16E9062B84A54CA9D38E8EFCCA6F59A8,2026-02-19T22:08:20.671613+00:00
AA9252DFAC10C8307CB9D26C002D4FF24,HARRIS CNTY TEX CULTURAL ED FACS FIN CORP REV / HOSP BDS TEXAS CHILDRENS HOSP 2021 D,TX,90350000,2.62 %,10/01/2041,07/20/2021,-,,,,,,,,,,,0,0,8,https://emma.msrb.org/Security/Details/AA9252DFAC10C8307CB9D26C002D4FF24,2026-02-19T22:11:14.116482+00:00
AB3DC4C851C75CFCE84C1F1228B03A7D0,"CALIFORNIA PUBLIC FINANCE AUTHORITY / REVENUE BONDS, SERIES 2022B (HOAG MEMORIAL HOSPITAL PRESBYTERIAN)",CA,90000000,1.22,07/15/2062,04/06/2022,04/06/2022,11/20/2025,,,,,,,,,,100,32,50,https://emma.msrb.org/Security/Details/AB3DC4C851C75CFCE84C1F1228B03A7D0,2026-02-19T22:11:39.053723+00:00
A7D5725F40147C6605A0534C8A12DD563,"CALIFORNIA PUBLIC FINANCE AUTHORITY / REVENUE BONDS, SERIES 2022B (HOAG MEMORIAL HOSPITAL PRESBYTERIAN)",CA,90000000,1.22,07/15/2062,04/06/2022,04/06/2022,11/20/2025,,,,,,,,,,100,32,50,https://emma.msrb.org/Security/Details/A7D5725F40147C6605A0534C8A12DD563,2026-02-19T22:12:24.067192+00:00
A3CDDF5726611C77951F0D06990DFBEB5,KANSAS DEVELOPMENT FINANCE AUTHORITY ADVENTHEALTH OBLIGATED GROUP / HOSPITAL REVENUE BONDS SERIES 2021B,KS,89575000,5 %,11/15/2054,07/01/2021,07/01/2021,,,,,,,,,,,47,0,100,https://emma.msrb.org/Security/Details/A3CDDF5726611C77951F0D06990DFBEB5,2026-02-19T22:13:07.087913+00:00
AA02A2D8DD16EE692F5F6CE0E8229C0FE,CALIFORNIA HEALTH FACS FING AUTH REV / REF BDS LUCILE SALTER PACKARD CHILDRENS HOSP AT STANFORD 2024 B,CA,89280000,5 %,08/15/2034,06/25/2024,-,,,,,,,,,,,100,0,22,https://emma.msrb.org/Security/Details/AA02A2D8DD16EE692F5F6CE0E8229C0FE,2026-02-19T22:23:16.159905+00:00
A3E1F2C1EBF92946C9804DC028149CF1C,"STATE OF OHIO (CLEVELAND CLINIC HEALTH SYSTEM OBLIGATED GROUP) / HOSPITAL REVENUE BONDS, SERIES 2019C",OH,89000000,2.75 %,01/01/2052,05/09/2019,05/01/2023,,,,,,,,,,,100,0,65,https://emma.msrb.org/Security/Details/A3E1F2C1EBF92946C9804DC028149CF1C,2026-02-19T22:24:00.360914+00:00
AC8E3B685C2C990254F3F67B1F4EE52D0,KANSAS DEVELOPMENT FINANCE AUTHORITY ADVENTHEALTH OBLIGATED GROUP / HOSPITAL REVENUE BONDS SERIES 2021B,KS,88865000,5 %,11/15/2054,07/01/2021,07/01/2021,,,,,,,,,,,100,0,102,https://emma.msrb.org/Security/Details/AC8E3B685C2C990254F3F67B1F4EE52D0,2026-02-19T22:25:37.085848+00:00
AFAEEF98B921BADF8BA3EA36B0F48C042,WEST VIRGINIA HOSPITAL FINANCE AUTHORITY / HOSPITAL REFUNDING AND IMPROVEMENT REVENUE BONDS (VANDALIA HEALTH GROUP) SERIES 2023B,WV,88715000,5.375 %,09/01/2053,10/31/2023,10/31/2023,,,,,,,,,,,100,0,54,https://emma.msrb.org/Security/Details/AFAEEF98B921BADF8BA3EA36B0F48C042,2026-02-19T22:35:52.426266+00:00
A842F494F650E748AB6EAEC6C55878669,TARRANT COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE REFUNDING BONDS (BAYLOR SCOTT & WHITE HEALTH PROJECT) SERIES 2024B (DAILY),TX,88455000,1.35,08/01/2050,12/04/2024,12/04/2024,02/18/2026,,,,,,,,,,100,23,47,https://emma.msrb.org/Security/Details/A842F494F650E748AB6EAEC6C55878669,2026-02-19T22:36:50.230789+00:00
ABDA4C845A30E04A54732D686E9271413,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / TAXABLE HOSPITAL REVENUE BONDS (CONWAY HOSPITAL, INC.) SERIES 2020",SC,87905000,2.729 %,07/01/2030,10/29/2020,10/29/2020,,,,,,,,,,,100,0,57,https://emma.msrb.org/Security/Details/ABDA4C845A30E04A54732D686E9271413,2026-02-19T22:37:37.845475+00:00
A8719B0BB3CC98A89080B3FC6FB9A5318,"STATE OF OHIO / HOSPITAL REVENUE BONDS, SERIES 2021A (UNIVERSITY HOSPITALS HEALTH SYSTEM, INC.)",OH,87825000,4 %,01/15/2046,10/13/2021,10/13/2021,,,,,,,,,,,100,0,65,https://emma.msrb.org/Security/Details/A8719B0BB3CC98A89080B3FC6FB9A5318,2026-02-19T22:38:18.058333+00:00
A29A42377F9417BC36C21C05A5EEA0D88,FRANKLIN CNTY OHIO REV / HOSP BDS TRINITY HEALTH CORPORATION 2013OH,OH,87245000,-,12/01/2046,10/30/2013,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A29A42377F9417BC36C21C05A5EEA0D88,2026-02-19T22:39:06.413045+00:00
A703F015867FA5EB60292F049ED30D5C2,"COUNTY OF ALLEN, OHIO / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2025A (BON SECOURS MERCY HEALTH, INC.)",OH,85825000,5 %,11/01/2039,05/07/2025,05/07/2025,,,,,,,,,,,100,0,49,https://emma.msrb.org/Security/Details/A703F015867FA5EB60292F049ED30D5C2,2026-02-19T22:39:35.362142+00:00
A21BAE307DE0AA88B2C3E97A485849ED9,"ECONOMIC DEVELOPMENT AUTHORITY OF THE CITY OF ROANOKE, VIRGINIA / HOSPITAL REVENUE BONDS (CARILION CLINIC OBLIGATED GROUP), SERIES 2020A",VA,76955000,4 %,07/01/2051,04/02/2020,04/02/2020,,,,,,,,,,,100,0,38,https://emma.msrb.org/Security/Details/A21BAE307DE0AA88B2C3E97A485849ED9,2026-02-19T22:44:29.011800+00:00
ACDC11BF1B60D60350154E9D75C4A9BCE,"PUBLIC FINANCE AUTHORITY / HOSPITAL REVENUE BONDS, (RENOWN REGIONAL MEDICAL CENTER PROJECT), SERIES 2020A",WI,76915000,4 %,06/01/2045,10/01/2020,10/01/2020,,,,,,,,,,,100,0,51,https://emma.msrb.org/Security/Details/ACDC11BF1B60D60350154E9D75C4A9BCE,2026-02-19T22:45:12.082793+00:00
AF7FD4D04B82B5C6F0AF7D44AB8FDBE8A,"STATE OF CONNECTICUT HEALTH AND EDUCATIONAL FACILITIES AUTHORITY / REVENUE BONDS, STAMFORD HOSPITAL ISSUE SERIES L-2 (FEDERALLY TAXABLE)",CT,76820000,3.539 %,07/01/2051,03/02/2021,03/02/2021,,,,,,,,,,,100,0,39,https://emma.msrb.org/Security/Details/AF7FD4D04B82B5C6F0AF7D44AB8FDBE8A,2026-02-19T22:45:51.848977+00:00
A363FC87D00301800D7AC9A8F88FAE5A6,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (TEXAS CHILDREN’S HOSPITAL) SERIES 2024A,TX,76465000,5 %,10/01/2031,09/24/2024,09/24/2024,,,,,,,,,,,100,0,21,https://emma.msrb.org/Security/Details/A363FC87D00301800D7AC9A8F88FAE5A6,2026-02-19T22:46:30.608518+00:00
AD187D15868AE581D0734FEFE9685D417,"STATE OF OHIO / HOSPITAL REVENUE BONDS, SERIES 2013B-2 (CLEVELAND CLINIC HEALTH SYSTEM OBLIGATED GROUP)",OH,75450000,1.75,01/01/2039,05/29/2013,05/01/2023,01/12/2026,,,,,,,,,,100,230,102,https://emma.msrb.org/Security/Details/AD187D15868AE581D0734FEFE9685D417,2026-02-19T22:47:45.948427+00:00
AB22167A8C01A7D479178860F42667568,"INDUSTRIAL DEVELOPMENT AUTHORITY OF ARLINGTON COUNTY, VIRGINIA / HOSPITAL REVENUE BONDS (VIRGINIA HOSPITAL CENTER) SERIES 2020",VA,74930000,3.75 %,07/01/2050,05/20/2020,05/20/2020,,,,,,,,,,,100,0,49,https://emma.msrb.org/Security/Details/AB22167A8C01A7D479178860F42667568,2026-02-19T22:51:53.442509+00:00
A7599DB4A70DA7D2DFDF6D0138B8008FE,"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE CITY OF YUMA, ARIZONA / HOSPITAL REVENUE BONDS (YUMA REGIONAL MEDICAL CENTER) SERIES 2024A",AZ,74860000,5.25 %,08/01/2054,10/08/2024,10/08/2024,,,,,,,,,,,100,0,25,https://emma.msrb.org/Security/Details/A7599DB4A70DA7D2DFDF6D0138B8008FE,2026-02-19T22:52:33.667636+00:00
A26622BBE72B41223B6FDF108AA4EE9DA,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION HOSPITAL REVENUE BONDS / (TEXAS CHILDREN'S HOSPITAL) SERIES 2021-B,TX,74340000,5 %,10/01/2051,07/20/2021,07/20/2021,,,,,,,,,,,100,0,61,https://emma.msrb.org/Security/Details/A26622BBE72B41223B6FDF108AA4EE9DA,2026-02-19T22:53:14.049619+00:00
A177A5FCFAF3937B797ED97E8E6554F99,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (PRISMA HEALTH OBLIGATED GROUP), SERIES 2018C",SC,74305000,1.75,05/01/2048,12/05/2018,06/13/2024,02/12/2026,,,,,,,,,,100,29,50,https://emma.msrb.org/Security/Details/A177A5FCFAF3937B797ED97E8E6554F99,2026-02-19T22:54:29.934495+00:00
AD2201698E0EDB4526A34C2280033C152,"LOUISVILLE/JEFFERSON COUNTY METRO GOVERNMENT, KENTUCKY / HOSPITAL REVENUE BONDS (UOFL HEALTH PROJECT), TAXABLE SERIES 2022B",KY,74090000,4.764 %,05/15/2042,04/05/2022,04/05/2022,,,,,,,,,,,100,0,58,https://emma.msrb.org/Security/Details/AD2201698E0EDB4526A34C2280033C152,2026-02-19T22:55:07.538360+00:00
A24BFC59FBE987C155B564BD3CED9FBBA,"MICHIGAN FINANCE AUTHORITY / HOSPITAL REVENUE LOAN ANTICIPATION NOTES (MCKENZIE HEALTH SYSTEM PROJECT), SERIES 2025",MI,74070000,4 %,01/01/2028,10/21/2025,10/21/2025,,,,,,,,,,,4,0,4,https://emma.msrb.org/Security/Details/A24BFC59FBE987C155B564BD3CED9FBBA,2026-02-19T22:55:51.041186+00:00
